id,title,authors,link,journal_publication,published_date
39849365,Comparing myocardial perfusion scan findings in patients with and without Covid-19.,"Moasses-Ghafari B, Choupani S, Jahanbin S, Lotfi R, Rahmani K.",https://pubmed.ncbi.nlm.nih.gov//39849365/,BMC Cardiovasc Disord, 2025 Jan 23
39871145,Exposure to major coronary,"He D, Lu H, Ou X, Zheng T, Zheng Z, Xu Z, Duan X, Li S.",https://pubmed.ncbi.nlm.nih.gov//39871145/,BMC Cancer, 2025 Jan 27
39773570,High takeoff of the right coronary artery by echocardiography: normal variant or something more?,"Cooley AS, DeGroff CG, Co-Vu J, Jacobs JP, Lopez-Colon D, Chandran A.",https://pubmed.ncbi.nlm.nih.gov//39773570/,Cardiol Young, 2025 Jan
39894547,A Case of Fungal Prosthetic Valve Endocarditis Complicated by Embolic ST-Elevated Myocardial Infarction.,"Tanaka Y, Saito Y, Arai R, Murata N, Tanaka M, Okumura Y.",https://pubmed.ncbi.nlm.nih.gov//39894547/,Int Heart J, 2025
39919178,A soft multimodal optoelectronic array interface for multiparametric mapping of,"Quirion NT, Madrid M, Chang J, Fehr A, Rytkin E, Shields N, Burke B, Elekeokwuri A, Efimov IR, Lu L.",https://pubmed.ncbi.nlm.nih.gov//39919178/,Sci Adv, 2025 Feb 7
39885829,Transcatheter tricuspid valve-in-valve implantation in a paediatric patient: a case report.,"Öztürk M, Aykan HH, Karagöz T.",https://pubmed.ncbi.nlm.nih.gov//39885829/,Cardiol Young, 2025 Feb
39858621,"Hypertrophic Cardiomyopathy: New Clinical and Therapeutic Perspectives of an ""Old"" Genetic Myocardial","Calore C, Mangia M, Basso C, Corrado D, Thiene G.",https://pubmed.ncbi.nlm.nih.gov//39858621/,Genes (Basel), 2025 Jan 10
39078503,Sex-based differences in left ventricular mass reduction across angiotensin II receptor blockers in patients with,"Amano M, Izumi C, Ito S, Kitakaze M.",https://pubmed.ncbi.nlm.nih.gov//39078503/,Heart Vessels, 2025 Feb
39794842,Left atrial appendage cannulation for left ventricular unloading in a patient with ventricular thrombus on extracorporeal life support.,"Schaefer AK, Wiedemann D, Heinz G, Riebandt J, Zilberszac R.",https://pubmed.ncbi.nlm.nih.gov//39794842/,J Cardiothorac Surg, 2025 Jan 10
39854101,Imaging Lessons From Multidisciplinary Team Meetings at a Quaternary Referral Center: A Case-Based Review of Radiology Findings in Complex Adult Congenital,"Reghunath A, Kharabish A, Radike M.",https://pubmed.ncbi.nlm.nih.gov//39854101/,Echocardiography, 2025 Jan
39828335,Percutaneous Transvenous Mitral Commissurotomy for Patients with Rheumatic,"Li X, Zhu Y, Liang J, Jiang W, Liu Y, Zhang H.",https://pubmed.ncbi.nlm.nih.gov//39828335/,Int Heart J, 2025 Jan 31
39863372,Coronary CT angiography-guided management of patients with stable chest pain: 10-year outcomes from the SCOT-,"Williams MC, Wereski R, Tuck C, Adamson PD, Shah ASV, van Beek EJR, Roditi G, Berry C, Boon N, Flather M, Lewis S, Norrie J, Timmis AD, Mills NL, Dweck MR, Newby DE; SCOT-HEART Investigators.",https://pubmed.ncbi.nlm.nih.gov//39863372/,Lancet, 2025 Jan 25
39901039,An algorithm for cardiac,"Li H, Yuan Q, Wang Y, Qu P, Jiang C, Kuang H.",https://pubmed.ncbi.nlm.nih.gov//39901039/,Sci Rep, 2025 Feb 3
39935354,[The Structure of Concomitant Pathology in Patients With Hypertrophic Cardiomyopathy in The Older Age Group. Review and Clinical Observations].,"Shakaryants GA, Belenkov YN, Kaplunova VY, Tashina EI, Tyurina DA, Khabarova NV, Vysokykh AV, Kasaeva JM, Chkotua LV, Privalova EV.",https://pubmed.ncbi.nlm.nih.gov//39935354/,Kardiologiia, 2025 Jan 31
39762962,Coronary health index based on immunoglobulin light chains to assess coronary,"Ren W, Zhang Z, Wang Y, Wang J, Li L, Shi L, Zhai T, Huang J.",https://pubmed.ncbi.nlm.nih.gov//39762962/,J Transl Med, 2025 Jan 6
39895139,Postural drainage and high flow nasal oxygen therapy in four cats with decompensated cardiogenic pulmonary oedema.,"Adamik KN, Guillet C, Hennink I.",https://pubmed.ncbi.nlm.nih.gov//39895139/,J Feline Med Surg, 2025 Feb
39885422,Fetal cardiac function in pregnancy affected by congenital,"Erenbourg A, Barber T, Cecotti V, Faiola S, Fantasia I, Stampaljia T, Avnet H, Radzymińska-Chruściel B, Meriki N, Welsh A.",https://pubmed.ncbi.nlm.nih.gov//39885422/,BMC Pregnancy Childbirth, 2025 Jan 30
39930425,An evaluation of a five-year program for newborn congenital,"Song X, Lu Y, Gu Q, Ding H, Shen C, Kong X, Xie T, Ning W, Lu S.",https://pubmed.ncbi.nlm.nih.gov//39930425/,BMC Public Health, 2025 Feb 10
39906963,The hemi-Yacoub procedure and valve repair in a patient with Turner syndrome and bicuspid aortic valve.,"D'Angelo T, Fortunato G, Busnelli G, Valdecantos F, Kotowicz V.",https://pubmed.ncbi.nlm.nih.gov//39906963/,Multimed Man Cardiothorac Surg, 2025 Feb 5
39929748,Therapeutic Potential of Gasdermin D-Mediated Myocardial Pyroptosis in Ischaemic,"Piamsiri C, Maneechote C, Chattipakorn SC, Chattipakorn N.",https://pubmed.ncbi.nlm.nih.gov//39929748/,J Cell Mol Med, 2025 Feb
39841643,Automated extracellular volume fraction measurement for diagnosis and prognostication in patients with light-chain cardiac amyloidosis.,"Hwang IC, Chun EJ, Kim PK, Kim M, Park J, Choi HM, Yoon YE, Cho GY, Choi BW.",https://pubmed.ncbi.nlm.nih.gov//39841643/,PLoS One, 2025 Jan 22
39932306,Cardiac function and quality of life improvement with fasudil hydrochloride in patients with diabetes post-PCI: a randomized controlled trial.,"Yang X, Li Q, Liu Y, Chen R, Liu Y, Sun C, Kong L, Dong Q.",https://pubmed.ncbi.nlm.nih.gov//39932306/,J Int Med Res, 2025 Feb
39882703,The Effect of Dapagliflozin on,"Kianfar T, Hasan R, Azizi Y, Ramezani F.",https://pubmed.ncbi.nlm.nih.gov//39882703/,Curr Rev Clin Exp Pharmacol, 2025
39800083,"Berberine ameliorates seizure activity and cardiac dysfunction in pentylenetetrazol-kindling seizures in rats: Modulation of sigma1 receptor, Akt/eNOS signaling, and ferroptosis.","Basiouny SM, Zaki HF, Elshazly SM, Mohamed AF.",https://pubmed.ncbi.nlm.nih.gov//39800083/,Neuropharmacology, 2025 Apr 1
39875830,Impact of kidney volume on incidence of in-hospital kidney-related adverse outcomes in patients with acute,"Saito A, Asano T, Komiyama N, Ohde S.",https://pubmed.ncbi.nlm.nih.gov//39875830/,BMC Cardiovasc Disord, 2025 Jan 28
39878362,Untargeted metabolomics reveals biomarkers for the diagnosis of coronary artery plaques as observed by coronary cardiac computed tomography.,"Shmet M, Amasha M, Khattib A, Schweitzer R, Khatib S, Hamudi J, Halabi M, Khatib S.",https://pubmed.ncbi.nlm.nih.gov//39878362/,Biofactors, 2025 Jan-Feb
39827127,Association between atherogenic index of plasma and future risk of cardiovascular,"Zheng G, Jin J, Wang F, Zheng Q, Shao J, Yao J, Huang P, Zhou H, Zhou J.",https://pubmed.ncbi.nlm.nih.gov//39827127/,Cardiovasc Diabetol, 2025 Jan 18
39873326,A Rare Case of Anomalous Pulmonary Venous Return.,"Wu Z, Xia J, Chen D, Tang M, Ma X.",https://pubmed.ncbi.nlm.nih.gov//39873326/,Echocardiography, 2025 Jan
39900401,Triple trouble: rheumatic,"Shah BS, Lanjewar IC, Sawant G, Aironi BD.",https://pubmed.ncbi.nlm.nih.gov//39900401/,BMJ Case Rep, 2025 Feb 3
39791334,Platelet Volume Parameters as Predictors of Valvular Thrombosis Risk in Patients with Aortic and Mitral Valve Replacement.,"Pourbashash B, Eftekhar SP, Ahmadi P, Jalali A, Hosseinsabet A, Badalabadi RM.",https://pubmed.ncbi.nlm.nih.gov//39791334/,Clin Appl Thromb Hemost, 2025 Jan-Dec
39805052,Arterial Input Function Dispersal on Acute Brain CT Perfusion Scan in Patients With Acute Stroke and an Intracardiac Thrombus.,"Garcia-Esperon C, Berry-Noronha A, Di Bartolo A, Green DS, Hasnain MG, Sharma GJ, Coutinho JM, Planken RN, Rinkel LA, Nio SS, Lim A, Kim J, Chew BLA, Leung M, Al-Hadethi S, Lin L, Levi CR, Spratt NJ, Wu T, Parsons MW; AIS of HEARTS registry.",https://pubmed.ncbi.nlm.nih.gov//39805052/,Neurology, 2025 Feb 11
39824667,The Clinical Significance of PCI-Related Myocardial Infarction in Stable Ischaemic,"Das SK, Itty C, Tran Q, Das AK, Farshid A.",https://pubmed.ncbi.nlm.nih.gov//39824667/,Heart Lung Circ, 2025 Feb
39743740,Unmasking the Hidden Threat: The Role of Left Ventricular Subendocardial Involvement in Autoimmune Rheumatic,"Wu D, Li X, Guo T, Feng X, Li X, Wang Y, Chen W.",https://pubmed.ncbi.nlm.nih.gov//39743740/,Clin Cardiol, 2025 Jan
39856691,Correlation between atherogenic index of plasma and cardiovascular,"Hu Y, Liang Y, Li J, Li X, Yu M, Cui W.",https://pubmed.ncbi.nlm.nih.gov//39856691/,Cardiovasc Diabetol, 2025 Jan 24
39889150,Septic cardiomyopathy or myocardial infarction?: A case report of septic shock with ST-segment elevation on ECG.,"Gao H, Wang X, Yang Q.",https://pubmed.ncbi.nlm.nih.gov//39889150/,Medicine (Baltimore), 2025 Jan 31
39924575,An efficient artificial neural network-based optimization techniques for the early prediction of coronary,"Mondal S, Maity R, Nag A.",https://pubmed.ncbi.nlm.nih.gov//39924575/,Sci Rep, 2025 Feb 9
39833927,"Heterotaxy syndrome, dextrocardia, ureteropelvic obstruction, endometriosis, and pulmonary hypertension in an adult with congenital","Al-Bitar A, Zalzaleh MA, Al Helbawi H, Morteza MH.",https://pubmed.ncbi.nlm.nih.gov//39833927/,J Med Case Rep, 2025 Jan 20
39800432,Automated electronic health record-based screening for Fabry,"Lau K, Sokalski V, Lorenz L, Fette G, Sommer C, Üçeyler N, Wanner C, Nordbeck P.",https://pubmed.ncbi.nlm.nih.gov//39800432/,Open Heart, 2025 Jan 11
39800474,Spontaneous conversion of fetal,"Repicky J, Gur J, Fishberger S, Byrum C, Tague L.",https://pubmed.ncbi.nlm.nih.gov//39800474/,J Matern Fetal Neonatal Med, 2025 Dec
39779935,Clustering-based binary Grey Wolf Optimisation model with 6LDCNNet for prediction of,"Kumar LK, Suma KG, Udayaraju P, Gundu V, Mantena SV, Jagadesh BN.",https://pubmed.ncbi.nlm.nih.gov//39779935/,Sci Rep, 2025 Jan 8
39812505,Management of two dogs with post-operative new-onset persistent atrial fibrillation following mitral valve repair.,"Kurogochi K, Nishiyama M, Masaki H, Asakawa MG, Uechi M.",https://pubmed.ncbi.nlm.nih.gov//39812505/,Vet Med Sci, 2025 Jan
39761584,"In HF with mildly reduced or preserved ejection fraction, finerenone reduced worsening HF or CV death at 32 mo.","Chitsazan M, Van Spall HGC; ACP Journal Club Editorial Team at McMaster University.",https://pubmed.ncbi.nlm.nih.gov//39761584/,Ann Intern Med, 2025 Jan
39814981,The highly conserved PIWI-interacting RNA CRAPIR antagonizes PA2G4-mediated NF110-NF45 disassembly to promote,"Ma W, Chen H, Tian Y, Huang W, Ren Z, Li J, Ouyang Q, Hu Y, Wang X, Ji H, Liu X, Liu Y, Wang X, Liu Y, Tian Y, Li F, Yang B, Wang N, Cai B.",https://pubmed.ncbi.nlm.nih.gov//39814981/,Nat Cardiovasc Res, 2025 Jan
39884739,Sacubitril/valsartan is associated with improvements in quality of life in adult congenital,"Neijenhuis RML, Nederend M, van Groningen AE, Jongbloed MRM, Vliegen HW, Jukema JW, Kiès P, Egorova AD.",https://pubmed.ncbi.nlm.nih.gov//39884739/,Open Heart, 2025 Jan 30
39823919,4D flow cardiac magnetic resonance in pediatric congenital,"Lagerstrand K, Svensson PA, Andersson L, Nyström A, Dangardt F, de Lange C.",https://pubmed.ncbi.nlm.nih.gov//39823919/,Clin Imaging, 2025 Mar
39924180,[Assessment of Radiation Dose Reduction for Medical Staff at the Patient's Head Side in Structural,"Murakami H, Hosoda N, Oyama N, Hatsuoka R, Sudo I.",https://pubmed.ncbi.nlm.nih.gov//39924180/,Nihon Hoshasen Gijutsu Gakkai Zasshi, 2025
39837857,Hypermethylation of Hif3a and Ifltd1 is associated with atrial remodeling in pressure-overload murine model.,"Abe K, Sasano T, Soejima Y, Fukayama H, Maeda S, Furukawa T.",https://pubmed.ncbi.nlm.nih.gov//39837857/,Sci Rep, 2025 Jan 21
39511127,Magnetic resonance elastography is useful to determine the severity of liver fibrosis according to liver biopsy in post-fontan patients.,"Sethasathien S, Leemasawat K, Sittiwangkul R, Makonkawkeyoon K, Leerapun A, Kongkarnka S, Inmutto N, Silvilairat S.",https://pubmed.ncbi.nlm.nih.gov//39511127/,Int J Cardiovasc Imaging, 2025 Jan
39793852,Metallothionein rescues doxorubicin cardiomyopathy via mitigation of cuproptosis.,"Liu Y, Shen M, Zhu S, Du Z, Lin L, Ma J, Reiter RJ, Ashrafizadeh M, Li G, Zou R, Su H, Ren J, Lu Q.",https://pubmed.ncbi.nlm.nih.gov//39793852/,Life Sci, 2025 Feb 15
39717941,Deep Septal Pacing for Pacemaker-Induced Cardiomyopathy.,"Mercé J, Anguera I, Rodríguez M, Faga V, Rodríguez J, Dallaglio PD, Antonio RS, Marco AD.",https://pubmed.ncbi.nlm.nih.gov//39717941/,Pacing Clin Electrophysiol, 2025 Jan
39623565,Impact of oncologic,"Dannenberg V, Zschocke F, Halavina K, Mascherbauer K, Heitzinger G, Koschutnik M, Donà C, Nitsche C, Kammerlander AA, Spinka G, Winter MP, Bartko PE, Hengstenberg C, Bergler-Klein J, Goliasch G, Schneider-Reigbert M.",https://pubmed.ncbi.nlm.nih.gov//39623565/,Eur J Clin Invest, 2025 Mar
39776328,Transcatheter Caval Implantation for Severe Tricuspid Regurgitation.,"Chen V, Abdul-Jawad Altisent O, Puri R.",https://pubmed.ncbi.nlm.nih.gov//39776328/,Curr Cardiol Rep, 2025 Jan 7
39828112,The Role OF 3D echocardiography in prediction of pulmonary vascular resistance and its reversibility in simple congenital,"Awad MR, Eweda II, Ismail EM, Abdeltawab AA.",https://pubmed.ncbi.nlm.nih.gov//39828112/,Curr Probl Cardiol, 2025 Mar
39285466,Assessing the causal effect of inflammation-related genes on myocarditis: A Mendelian randomization study.,"Xiao H, Chen H, Liang W, Liu Y, Lin K, Guo Y.",https://pubmed.ncbi.nlm.nih.gov//39285466/,ESC Heart Fail, 2025 Feb
39893032,Epidemiology of Atrial Fibrillation in,"Chelikam N, Katapadi A, Venkata Pothineni N, Darden D, Kabra R, Gopinathannair R, Lakkireddy D.",https://pubmed.ncbi.nlm.nih.gov//39893032/,Card Electrophysiol Clin, 2025 Mar
39453355,Automated Identification of,"Nargesi AA, Adejumo P, Dhingra LS, Rosand B, Hengartner A, Coppi A, Benigeri S, Sen S, Ahmad T, Nadkarni GN, Lin Z, Ahmad FS, Krumholz HM, Khera R.",https://pubmed.ncbi.nlm.nih.gov//39453355/,JACC Heart Fail, 2025 Jan
39522758,Quantifying Cardiac Tissue Composition Using QuPath and Cellpose: An Accessible Approach to Postmortem Diagnosis.,"Holm PH, Olsen KB, De Mets RDM, Banner J.",https://pubmed.ncbi.nlm.nih.gov//39522758/,Lab Invest, 2025 Jan
39648916,Clinical Management and Transplant Considerations in Pediatric Pulmonary Hypertension Due to Left,"Hopper RK, Hansmann G, Hollander SA, Dipchand AI, van der Have O, Iler C, Herrington C, Rosenzweig EB, Alejos JC, Tran-Lundmark K; American Heart Association Council on Cardiopulmonary, Critical Care, Perioperative & Resuscitation; Council on Clinical Cardiology; and Council on Cardiovascular Stroke Nursing.",https://pubmed.ncbi.nlm.nih.gov//39648916/,Circ Heart Fail, 2025 Jan
38706412,Associations of Impulsivity and Risky Decision-Making with E-Cigarette-Related Outcomes Among Adolescents with Congenital,"Fox KR, Rausch JR, Grant VR, Ferketich AK, Groner JA, Garg V, Cua CL, Jackson JL.",https://pubmed.ncbi.nlm.nih.gov//38706412/,Behav Med, 2025 Jan-Mar
39579722,Effects of hospital treatment for congenital,"Besley B, Davies SJ, Donnelly J.",https://pubmed.ncbi.nlm.nih.gov//39579722/,J Pediatr Nurs, 2025 Jan-Feb
39455334,Association between cardiovascular risk factors and dilated and hypertrophic cardiomyopathy: Mendelian randomization analysis.,"Zou C, Zou H, Jiang Y, Lai S, Liu J.",https://pubmed.ncbi.nlm.nih.gov//39455334/,Nutr Metab Cardiovasc Dis, 2025 Jan
39520446,The Clinical Trajectory of NYHA Functional Class I Patients With Obstructive Hypertrophic Cardiomyopathy.,"Ahluwalia M, Liu J, Olivotto I, Parikh V, Ashley EA, Michels M, Ingles J, Lampert R, Stendahl JC, Colan SD, Abrams D, Pereira AC, Rossano JW, Ryan TD, Owens AT, Ware JS, Saberi S, Helms AS, Day S, Claggett B, Ho CY, Lakdawala NK.",https://pubmed.ncbi.nlm.nih.gov//39520446/,JACC Heart Fail, 2025 Feb
39561690,The Fibrosis-4 index predicts all-cause mortality in a cohort of patients at high cardiovascular risk partly through glomerular filtration rate reduction.,"Mirijello A, Pacilli G, Siena A, Mangiacotti A, D'Errico MM, Dilalla D, Lamacchia O, Fontana A, Copetti M, Piscitelli P, Targher G, De Cosmo SA.",https://pubmed.ncbi.nlm.nih.gov//39561690/,Nutr Metab Cardiovasc Dis, 2025 Jan
39212131,"The association between rheumatoid arthritis and left ventricular diastolic dysfunction: pathogenesis, predictors and managements.","Qian Y, Zhang B, Nian F.",https://pubmed.ncbi.nlm.nih.gov//39212131/,Clin Exp Rheumatol, 2025 Jan
39467956,Effect of,"Pella E, Boutou A, Boulmpou A, Theodorakopoulou MP, Karagiannidis AG, Haddad N, Iatridi F, Tsouchnikas I, Papadopoulos CE, Vassilikos V, Sarafidis PA.",https://pubmed.ncbi.nlm.nih.gov//39467956/,Int Urol Nephrol, 2025 Mar
39539235,A Low-Cost Workflow to Generate Virtual and Physical Three-Dimensional Models of Cardiac Structures.,"Grieshaber P, Schneller A, Fonseca-Escalante E, Farag M, Krey R, Czundel A, Jaschinski C, Karck M, Gorenflo M, Loukanov T.",https://pubmed.ncbi.nlm.nih.gov//39539235/,World J Pediatr Congenit Heart Surg, 2025 Jan
39406467,Do adult children increase the chances of receiving the recommended hospital treatment among older adults with,"Sloth MMB, Nielsen J, Neble Larsen E, Osler M, Jorgensen TSH.",https://pubmed.ncbi.nlm.nih.gov//39406467/,J Epidemiol Community Health, 2025 Feb 10
39903563,Impact of two different periodized aerobic training on acute cerebrovascular response and cognitive performance in coronary,"Bérubé B, Boidin M, Gayda M, Vincent T, Tremblay J, Juneau M, Nigam A, Karelis AD, Bherer L.",https://pubmed.ncbi.nlm.nih.gov//39903563/,Physiol Rep, 2025 Feb
39877525,Assessment of Left Ventricular function and Aortic blood flow in children with Tetralogy of Fallot (TOF) attending two health institutions in Enugu Metropolis.,"Chinawa JM, Ossai EN, Chinawa AT, Onyia JT.",https://pubmed.ncbi.nlm.nih.gov//39877525/,Malawi Med J, 2025 Jan 13
39422417,Win ratio analysis of transvenous phrenic nerve stimulation to treat central sleep apnoea in,"Abraham WT, Oldenburg O, Lainscak M, Khayat R, Asin J, Ponikowski P, Germany R, McKane S, Costanzo MR.",https://pubmed.ncbi.nlm.nih.gov//39422417/,ESC Heart Fail, 2025 Feb
39709046,Hippo pathway activation causes multiple lipid derangements in a murine model of cardiomyopathy.,"Wu W, Huynh K, Du JC, She G, Duong T, Ziemann M, Zhao WB, Deng XL, Meikle PJ, Du XJ.",https://pubmed.ncbi.nlm.nih.gov//39709046/,Biochim Biophys Acta Mol Cell Biol Lipids, 2025 Mar
39228028,Progressive Acute Lower Extremity Ischemia Resulting From Cardiac Myxoma Embolization: A Case Report.,"Boada-Sandoval PM, Bizueto-Rosas H, Martínez-Bravo LE.",https://pubmed.ncbi.nlm.nih.gov//39228028/,Vasc Endovascular Surg, 2025 Jan
39470049,SIRT1: a potential therapeutic target for coronary,"Yu H, Li X, Ning B, Feng L, Ren Y, Li S, Kang Y, Ma J, Zhao M.",https://pubmed.ncbi.nlm.nih.gov//39470049/,J Drug Target, 2025 Mar
39909522,Are dizziness/lightheadedness helpful symptoms for telephone triage of females and males calling the out-of-hours service for acute chest discomfort? A cross-sectional study.,"Dobbe ASM, Zwart DL, van der Hem L, Erkelens DC, Wouters LTCM, van Doorn S, den Ruijter HM, Rutten FH; IMPRESS Consortium.",https://pubmed.ncbi.nlm.nih.gov//39909522/,BMJ Open, 2025 Feb 5
39790010,Z-score evaluation and inferences for management of aortopathy patients.,"Lashley SJ, Holmes KW, Madriago EJ, Huang JH.",https://pubmed.ncbi.nlm.nih.gov//39790010/,Cardiol Young, 2025 Feb
